Truth,Pred
l,l
a,a
v,v
a,a
.,.
 , 
<INS>,‘
<INS>, 
P,P
o,o
b,b
í,i
h,h
a,a
l,l
i,:
 , 
p,p
o,o
 , 
c,c
h,h
o,o
d,d
b,b
ě,ě
 , 
j,j
a,a
k,k
o,o
 , 
z,z
u,u
ř,ř
i,i
v,v
í,í
.,.
 , 
Z,Z
a,a
 , 
c,c
h,h
v,v
í,í
l,l
i,i
 , 
b,b
y,y
l,l
a,a
 , 
v,v
o,o
d,d
a,a
 , 
z,z
b,b
a,a
r,r
v,v
e,e
n,n
a,a
 , 
d,d
o,o
 , 
č,č
e,e
r,r
v,v
e,e
n,n
a,a
.,.
 , 
N,N
a,a
 , 
z,z
e,e
m,m
i,í
 , 
z,z
ů,ů
s,s
t,t
a,a
l,l
o,o
 , 
l,l
e,e
ž,ž
e,e
t,t
 , 
n,n
ě,ě
k,k
o,o
l,l
i,i
k,k
 , 
r,r
a,a
n,n
ě,ě
n,n
ý,ý
c,c
h,h
 , 
a,a
 , 
m,m
r,r
t,t
v,v
ý,ý
c,c
h,h
.,.
 , 
A,A
 , 
t,t
o,o
 , 
d,d
ě,ě
l,l
a,a
l,l
i,i
 , 
c,c
e,e
l,l
é,é
 , 
d,d
v,v
ě,ě
 , 
h,h
o,o
d,d
i,i
n,n
y,y
!,!
 , 
J,J
s,s
o,o
u,u
 , 
t,t
o,o
<INS>, 
<INS>, 
<INS>,A
<INS>,t
<INS>, 
<INS>,O
<INS>,P
<INS>, 
<INS>,S
<INS>,R
<INS>, 
<INS>,B
<INS>, 
<INS>,a
<INS>, 
<INS>,I
<INS>,E
<INS>, 
<INS>,S
<INS>,e
w,<DEL>
h,<DEL>
i,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
h,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
w,<DEL>
i,<DEL>
f,<DEL>
e,<DEL>
 ,<DEL>
d,<DEL>
i,<DEL>
d,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
t,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
i,<DEL>
n,<DEL>
k,<DEL>
 ,<DEL>
i,<DEL>
t,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
c,<DEL>
e,<DEL>
s,<DEL>
s,<DEL>
a,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
g,<DEL>
o,<DEL>
 ,<DEL>
l,<DEL>
i,<DEL>
k,<DEL>
e,<DEL>
w,<DEL>
i,<DEL>
s,<DEL>
e,<DEL>
;,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
i,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
E,<DEL>
l,<DEL>
i,<DEL>
z,<DEL>
a,<DEL>
b,<DEL>
e,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
r,<DEL>
e,<DEL>
c,<DEL>
o,<DEL>
l,<DEL>
l,<DEL>
e,<DEL>
c,<DEL>
t,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
m,<DEL>
i,<DEL>
g,<DEL>
h,<DEL>
t,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
f,<DEL>
a,<DEL>
m,<DEL>
i,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
l,<DEL>
i,<DEL>
v,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
s,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
 ,<DEL>
d,<DEL>
i,<DEL>
s,<DEL>
p,<DEL>
o,<DEL>
s,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
u,<DEL>
l,<DEL>
d,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
t,<DEL>
 ,<DEL>
u,<DEL>
n,<DEL>
d,<DEL>
e,<DEL>
r,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
a,<DEL>
c,<DEL>
r,<DEL>
i,<DEL>
f,<DEL>
i,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
n,<DEL>
y,<DEL>
 ,<DEL>
h,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
s,<DEL>
.,<DEL>
 ,<DEL>
N,<DEL>
o,<DEL>
w,<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
n,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
y,<DEL>
s,<DEL>
o,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
n,<DEL>
y,<DEL>
 ,<DEL>
f,<DEL>
a,<DEL>
v,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
i,<DEL>
t,<DEL>
e,<DEL>
s,<DEL>
.,<DEL>
 ,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
 ,<DEL>
f,<DEL>
o,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
M,<DEL>
r,<DEL>
s,<DEL>
.,<DEL>
 ,<DEL>
F,<DEL>
o,<DEL>
r,<DEL>
s,<DEL>
t,<DEL>
e,<DEL>
r,<DEL>
",",<DEL>
”,<DEL>
 ,<DEL>
s,<DEL>
a,<DEL>
i,<DEL>
d,<DEL>
 ,<DEL>
s,<DEL>
h,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
w,<DEL>
i,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
 ,<DEL>
q,<DEL>
u,<DEL>
i,<DEL>
t,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
h,<DEL>
o,<DEL>
c,<DEL>
k,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
a,<DEL>
w,<DEL>
a,<DEL>
y,<DEL>
!,<DEL>
 ,<DEL>
A,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
 ,<DEL>
a,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
 ,<DEL>
m,<DEL>
e,<DEL>
n,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
o,<DEL>
",",<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
s,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
m,<DEL>
u,<DEL>
c,<DEL>
h,<DEL>
.,<DEL>
 ,<DEL>
T,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
f,<DEL>
i,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
y,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
t,<DEL>
 ,<DEL>
b,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
o,<DEL>
 ,<DEL>
p,<DEL>
l,<DEL>
e,<DEL>
a,<DEL>
s,<DEL>
o,o
ž,ž
e,e
n,ň
i,i
l,h
 ,<DEL>
u,u
ž,ž
 ,e
p,p
o,o
d,d
r,r
u,u
h,h
é,é
",",;
 ,o
 , 
d,d
ě,ě
t,t
i,i
",",","
 ,b
v,v
í,i
m,m
e,e
ť,t
;,1
 ,<DEL>
o,o
d,d
<INS>,","
 , 
p,p
r,ř
v,i
 , 
n,n
e,e
m,m
ě,ě
l,l
 ,V
d,d
ě,ě
t,t
í,i
.,b
 ,<DEL>
N,N
u,ů
",",j
 ,r
a,e
 ,<DEL>
o,o
 , 
d,d
r,r
u,u
h,h
é,é
 , 
o,o
d,d
 , 
M,M
a,a
r,n
j,<DEL>
e,e
 , 
Š,S
t,t
ě,e
 , 
m,m
ě,ě
l,b
 ,<DEL>
d,d
v,v
a,e
 ,n
s,s
y,y
n,n
y,y
",",<DEL>
 , 
j,H
e,é
š,š
t,t
ě,ě
 , 
n,n
e,e
d,d
o,o
s,s
p,p
ě,ě
l,l
é,é
;,;
 , 
<INS>,-
m,m
l,l
a,a
d,d
š,š
í,í
",",<DEL>
 , 
"""",U
V,V
a,a
s,s
j,j
a,a
",",j
 ,r
s,s
e,e
 ,<DEL>
m,m
u,u
 ,|
n,n
a,á
r,r
o,ó
 , 
k,k
d,d
y,y
ž,ž
 , 
m,m
u,u
 ,c
b,b
y,y
l,l
o,o
 , 
š,S
e,e
d,d
e,e
b,<DEL>
u,<DEL>
t,<DEL>
 ,<DEL>
s,s
h,<DEL>
e,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
e,<DEL>
s,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
t,<DEL>
 ,<DEL>
k,<DEL>
n,<DEL>
 ,<DEL>
o,<DEL>
n,<DEL>
e,<DEL>
 ,<DEL>
c,<DEL>
a,<DEL>
n,<DEL>
 ,<DEL>
k,<DEL>
n,<DEL>
o,<DEL>
w,<DEL>
",",<DEL>
 ,<DEL>
h,<DEL>
o,<DEL>
w,<DEL>
 ,<DEL>
 ,<DEL>
s,<DEL>
u,u
f,f
f,f
e,e
r,r
 , 
f,f
r,r
o,o
m,m
 , 
w,w
h,h
a,a
t,t
 , 
s,s
h,h
 , 
s,s
a,a
y,y
s,s
.,.
 , 
H,H
a,a
p,p
p,p
y,y
 , 
s,s
h,h
a,a
l,l
l,!
 , 
I,I
 , 
 ,<DEL>
w,w
h,h
e,e
n,n
 , 
h,h
i,i
s,s
 , 
s,s
t,t
a,a
y,y
 , 
a,a
t,t
 , 
N,N
e,e
t,t
h,h
e,e
r,r
f,f
i,i
e,e
l,l
d,d
 , 
i,i
s,s
 , 
o,o
v,v
e,e
r,r
!,!
”,”
 , 
 ,<DEL>
w,w
i,i
s,s
h,h
 , 
I,|
 , 
c,c
o,o
u,u
l,l
d,d
 , 
s,s
a,a
y,y
 , 
a,a
n,n
y,y
ř,ř
e,e
m,m
e,á
s,s
l,l
a,a
.,<
 ,<DEL>
B,B
y,ý
l,l
 , 
m,m
a,a
l,l
í,í
ř,ř
e,e
m,<DEL>
",",<DEL>
 , 
a,a
l,l
e,e
 , 
z,z
a,a
 , 
t,t
o,o
 , 
u,u
ž,ž
 , 
m,m
a,a
l,l
í,í
ř,ř
e,e
m,m
<INS>,i
<INS>,l
 , 
v,V
y,y
n,n
i,i
k,k
a,a
j,j
í,í
c,c
í,í
m,m
",", 
 ,z
m,n
a,a
l,l
í,á
ř,ř
e,e
m,m
 , 
<INS>,y
<INS>,i
<INS>, 
v,v
e,e
l,l
k,k
o,o
l,l
e,e
p,p
ý,ý
m,m
.,i
 , 
V,V
e,e
l,l
i,i
t,t
e,e
l,l
s,s
t,t
v,v
í,i
 , 
z,z
v,v
ě,ě
d,d
ě,ě
l,l
o,o
 , 
b,b
r,y
z,ž
y,y
 ,'
o,o
 ,v
j,j
e,e
h,h
o,o
<INS>,:
 , 
<INS>,-
s,s
c,c
h,h
o,o
p,p
n,n
o,o
s,s
t,t
e,e
c,c
h,h
 , 
a,a
 , 
c,c
e,e
l,l
é,é
 , 
m,m
ě,ě
s,s
t,t
o,o
 , 
p,p
o,o
č,č
a,a
l,l
o,o
 , 
s,S
i,i
 ,l
z,z
j,j
e,a
d,d
n,n
á,a
v,v
a,a
t,t
i,i
<INS>,c
 , 
<INS>,o
<INS>,b
<INS>,e
<INS>, 
B,B
.,.
., 
.,m
m,i
a,a
",",j
 ,<DEL>
a,a
b,b
y,y
 ,:
j,j
i,i
m,m
 , 
m,m
a,a
l,l
o,o
v,v
a,a
l,l
<INS>,y
 , 
s,s
t,t
ě,ě
n,n
y,y
 , 
a,a
 ,d
s,<DEL>
t,t
r,r
o,o
p,p
y,y
.,<DEL>
 , 
Z,Z
a,a
 ,d
d,d
v,v
ě,ě
 , 
<INS>,4
<INS>,1
<INS>, 
l,l
é,é
t,t
a,a
 , 
o,o
m,m
a,a
l,l
o,o
v,v
a,a
l,l
 , 
s,s
k,k
o,o
r,r
o,o
<INS>,:
<INS>, 
<INS>,4
<INS>,2
<INS>,%
j,j
i,i
s,s
t,t
o,o
u,<DEL>
 , 
d,d
o,o
b,b
u,u
 , 
z,z
a,a
 , 
k,k
v,v
ě,ě
t,t
u,u
 , 
s,s
v,v
ý,ý
c,c
h,h
 , 
l,l
e,e
t,t
 , 
a,a
 , 
s,s
i,i
l,l
.,.
 , 
A,A
l,l
e,e
 , 
c,c
o,o
ž,ž
 , 
o,o
 , 
t,t
o,o
m,m
 , 
m,m
l,l
u,u
v,v
i,i
t,t
!,!
.,<DEL>
.,<DEL>
.,<DEL>
 , 
R,R
a,a
d,d
ě,ě
j,j
i,i
 , 
b,b
u,u
d,d
u,u
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
<INS>,f
n,i
ě,g
c,e
o,o
<INS>,:
 , 
v,v
y,y
p,p
r,r
a,a
v,v
o,o
v,v
a,a
t,t
i,i
",",","
 , 
a,a
b,b
y,y
c,c
h,h
 , 
n,n
e,e
s,s
k,k
o,o
n,n
č,č
i,i
l,l
 , 
p,p
ř,ř
í,í
l,l
i,i
š,š
 , 
n,n
á,á
h,h
l,l
ý,ý
 , 
ú,ú
s,s
e,e
k,k
e,e
m,m
.,.
 , 
N,N
a,a
p,p
a,a
d,d
l,l
o,o
 , 
m,m
n,n
e,e
",",","
u,u
 ,<DEL>
n,n
á,a
s,s
",",:
 , 
ř,E
e,c
k,k
l,l
 , 
s,S
t,l
a,a
r,n
ý,ý
 , 
S,S
p,p
ě,ě
c,c
h,h
a,a
l,l
 , 
p,a
o,<DEL>
 , 
v,<DEL>
e,<DEL>
č,<DEL>
e,<DEL>
ř,<DEL>
i,<DEL>
.,<DEL>
 ,<DEL>
J,<DEL>
s,s
m,m
e,e
 , 
t,l
u,u
 ,<DEL>
n,n
a,a
 , 
o, 
p,<DEL>
a,<DEL>
č,<DEL>
n,n
é,ě
 , 
s,s
t,i
r,r
a,a
n,n
ě,g
 , 
a,<DEL>
 , 
a,a
s,s
p,t
o,o
<INS>,r
ň,í
 , 
v,<DEL>
 , 
p,v
r,r
v,i
n,<DEL>
í,í
c,c
h,h
 , 
d,d
n,n
e,e
c,c
h,h
 , 
j,f
i,i
m,<DEL>
 ,<DEL>
n,n
e,<DEL>
n,<DEL>
a,<DEL>
p,<DEL>
a,<DEL>
d,<DEL>
n,<DEL>
e,<DEL>
",",<DEL>
 , 
a,<DEL>
b,<DEL>
y,<DEL>
 , 
š,H
l,l
i,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
m,<DEL>
.,<DEL>
 ,<DEL>
A,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
 ,<DEL>
b,<DEL>
u,<DEL>
d,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
ř,<DEL>
e,<DEL>
b,<DEL>
a,a
 ,<DEL>
u,<DEL>
d,<DEL>
ě,<DEL>
l,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
u,<DEL>
 ,<DEL>
v,<DEL>
á,<DEL>
s,s
",",<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
u,<DEL>
ž,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
ř,<DEL>
í,<DEL>
d,<DEL>
í,<DEL>
m,<DEL>
 ,<DEL>
j,<DEL>
á,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
b,<DEL>
o,<DEL>
 ,<DEL>
M,<DEL>
i,i
l,k
a,a
d,:
a,<DEL>
.,<DEL>
 ,<DEL>
B,<DEL>
a,<DEL>
ž,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
o,o
u,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
s,s
i,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
o,<DEL>
c,<DEL>
h,h
o,o
t,t
n,n
ě,ě
 , 
d,d
<INS>,e
c,c
e,<DEL>
r,r
a,a
.,<DEL>
 , 
Z,a
 ,l
p,<DEL>
o,<DEL>
č,<DEL>
á,<DEL>
t,<DEL>
k,k
u,u
 , 
t,J
u,u
 ,s
b,b
u,u
d,d
e,e
š,s
 , 
m,m
í,i
t,l
<INS>,l
a,a
n,n
d,d
 , 
i,d
n,r
 ,i
a,a
<INS>,:
 , 
t,t
o,e
n,n
e,e
<INS>,s
 , 
w,w
h,h
i,i
c,c
h,h
 , 
h,h
a,a
d,d
 , 
s,s
o,o
m,p
e,e
t,t
h,h
i,i
n,n
g,g
 ,s
o,o
f,f
 ,o
r,r
e,e
a,a
l,l
 ,<DEL>
r,r
e,e
g,g
r,r
e,e
 , 
t,<DEL>
h,<DEL>
a,<DEL>
t,<DEL>
 , 
i,P
t,<DEL>
 ,<DEL>
“,<DEL>
w,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
l,l
o,<DEL>
n,<DEL>
 ,<DEL>
t,<DEL>
i,<DEL>
m,<DEL>
e,e
 ,<DEL>
s,<DEL>
i,<DEL>
n,<DEL>
c,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
a,a
d,<DEL>
 ,<DEL>
h,<DEL>
a,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
 ,<DEL>
p,<DEL>
l,<DEL>
e,<DEL>
a,<DEL>
s,s
u,u
r,r
e,e
 , 
o,o
f,f
 , 
s,s
e,e
e,e
i,i
n,n
g,g
 , 
h,h
e,e
r,r
;,;
 , 
a,a
n,n
d,d
",",j
 , 
b,b
e,e
f,f
o,e
r,r
e,e
 , 
s,s
h,h
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
r,r
e,e
p,p
l,l
y,y
",",;
 , 
h,b
e,e
 ,e
a,a
d,d
d,d
e,e
d,d
",",s
 , 
“,S
I,i
t,t
 ,<DEL>
i,<DEL>
s,s
 , 
a,a
b,b
o,o
v,v
e,e
 ,s
e,e
i,i
g,g
h,h
t,t
 , 
m,m
o,o
n,n
t,t
h,h
s,s
.,s
 , 
<INS>,i
W,t
e,e
 , 
h,h
a,a
v,v
e,e
 , 
n,n
o,o
t,t
 ,i
m,m
e,e
t,t
 ,e
s,s
i,i
n,n
c,c
e,e
 , 
t,t
h,h
e,e
<INS>,“
 , 
2,2
<INS>,Z
6,é
t,s
h,h
 ,0
o,£
f,<DEL>
 , 
N,N
o,o
v,v
e,e
m,n
b,b
e,e
r,r
<INS>, 
",",;
 , 
<INS>,s
w,e
h,h
e,e
n,n
<INS>, 
<INS>,©
h,b
o,o
d,d
i,n
n,á
k, 
a,a
 , 
<INS>,s
m,m
ě,ě
l,l
a,a
 , 
b,b
ý,ý
t,t
 , 
j,j
e,o
j,y
i,<DEL>
c,c
h,e
 , 
p,p
o,o
<INS>,r
s,s
l,l
e,o
d,d
<INS>,r
n,o
í,e
m,m
 , 
<INS>,d
š,o
k,k
o,o
l,<DEL>
n,n
í,<DEL>
m,<DEL>
 , 
p,p
o,o
d,r
n,i
i,e
k,k
<INS>,c
e,o
m,n
.,","
 , 
P,P
a,a
k,k
<INS>,y
 , 
s,s
e,e
 , 
u,u
ž,<DEL>
 , 
r,r
o,o
z,v
e,e
j,j
d,d
o,o
u,m
.,<DEL>
 , 
N,N
ě,e
k,k
t,t
e,e
ř,n
í,<DEL>
 , 
p,p
ů,i
j,g
d,d
o,o
u,a
 , 
d,h
o,o
 , 
u,a
č,d
e,o
n,r
í,e
",",","
 , 
j,j
i,e
n,t
í,<DEL>
 , 
z,s
ů,i
s,s
t,t
a,a
n,n
o,c
u,e
 , 
d,d
<INS>,e
o,e
m,n
a,a
 , 
p,p
ř,o
i,<DEL>
 , 
h,h
o,o
s,w
p,p
o,o
d,d
á,n
ř,<DEL>
s,s
t,<DEL>
v,<DEL>
í,<DEL>
.,<DEL>
 , 
N,N
a,a
 , 
š,h
k,<DEL>
o,o
l,b
u,s
 , 
z,s
ů,i
s,s
t,t
a,a
n,n
o,c
u,e
 , 
j,p
e,o
n,m
 , 
<INS>, 
<INS>,s
v, 
z,a
p,p
o,o
<INS>,e
m,m
í,<DEL>
n,<DEL>
k,k
y,y
.,.
 , 
P,P
r,r
o,o
t,t
o,o
 , 
s,s
e,g
 , 
k,k
a,a
ž,ž
d,d
ý,y
 , 
<INS>,S
s,m
n,n
a,a
ž,o
i,y
l,l
",",.
 , 
a,a
b,b
y,y
 , 
<INS>,p
<INS>,a
j,t
e,e
h,d
o,<DEL>
 , 
p,p
o,o
s,s
l,k
e,o
d,d
n,m
í,<DEL>
 , 
v,_
y, 
s,k
t,<DEL>
o,o
u,u
p,t
e,<DEL>
n,<DEL>
í,<DEL>
 , 
v,v
e,o
 , 
t,l
ř,é
í,<DEL>
d,<DEL>
ě,<DEL>
r,<DEL>
e,<DEL>
l,<DEL>
a,a
t,t
i,<DEL>
o,<DEL>
n,<DEL>
s,<DEL>
 , 
f,<DEL>
o,<DEL>
r,<DEL>
 ,<DEL>
w,<DEL>
h,<DEL>
o,<DEL>
m,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
w,<DEL>
a,<DEL>
s,<DEL>
 ,<DEL>
n,n
o,o
 , 
n,n
e,e
e,e
d,d
 , 
t,t
o,o
 , 
b,b
l,i
u,š
s,s
h,h
.,.
 , 
S,<DEL>
h,h
 , 
l,<DEL>
i,<DEL>
s,s
t,t
e,e
n,n
e,e
d,d
 , 
m,m
o,o
s,s
t,t
 , 
a,d
t,k
t,t
e,e
n,n
t,t
i,i
v,v
e,e
l,í
 , 
t,t
o,o
 , 
a,a
l,l
l,l
 , 
t,t
h,h
a,e
t,t
 , 
p,p
a,e
s,e
s,s
e,e
d,d
 , 
b,b
e,e
t,t
w,w
e,e
e,e
n,n
 , 
t,t
h,h
e,e
m,m
",",","
 , 
a,a
n,m
d,d
 , 
g,g
l,l
o,o
r,r
i,i
e,e
 , 
i,i
n,e
 , 
e,e
v,v
e,e
r,r
y,y
 , 
e,e
x,x
p,p
r,r
e,e
s,s
s,s
i,i
o,o
n,n
",",","
 , 
e,e
v,v
e,e
r,r
y,y
 , 
s,s
e,e
n,n
t,t
e,e
n,n
c,c
e,e
 , 
o,O
f,f
 , 
h,h
e,e
r,r
 , 
u, 
n,»
c,<DEL>
l,<DEL>
e,<DEL>
",",","
 , 
w,w
h,h
i,i
c,e
h,h
 , 
m,m
a,a
r,r
k,k
e,e
d,d
 , 
h,h
i,i
s,s
 , 
i,<DEL>
n,<DEL>
t,t
e,e
l,l
l,l
<INS>, 
i,i
g,g
e,e
n,n
<INS>,i
c,c
e,e
",",","
 , 
h,b
i,i
s,s
 , 
t,t
a,a
s,s
t,t
e,e
",",.
 , 
o,B
r,<DEL>
 ,<DEL>
h,<DEL>
i,i
s,e
 , 
g,g
o,o
o,o
d,d
 , 
m,m
a,a
n,n
n,c
e,e
r,r
s,s
.,.
 , 
T,c
h,h
e,e
s,s
a,a
i,i
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
c,c
o,o
o,o
l,l
l,l
y,y
",",","
 , 
“,“
w,w
i,i
l,l
l,l
 , 
b,b
e,e
 , 
r,r
a,a
t,t
h,h
e,e
r,r
 , 
a,a
 , 
<INS>, 
c,c
o,o
n,n
f,f
i,i
r,<DEL>
m,m
a,a
t,t
i,i
o,o
n,n
 , 
o,o
f,f
 , 
i,i
t,t
-,~
-,<DEL>
i,i
f,f
",",","
 , 
i,i
n,n
d,d
e,e
e,e
d,d
",",","
 , 
s,s
u,u
c,c
h,h
 , 
a,a
 , 
r,r
e,e
p,p
o,o
r,r
t,t
 , 
i,i
s,s
 , 
i,i
n,n
 ,<DEL>
e,e
x,x
i,i
s,s
t,t
e,e
n,n
c,c
e,e
.,.
”,”
 , 
“,“
I,I
f,f
!,<DEL>
 , 
d,d
o,o
 , 
<INS>, 
y,y
o,o
u,u
 , 
t,t
h,h
e,e
n,n
 , 
p,p
r,r
e,e
t,t
e,e
n,n
d,d
 , 
t,t
o,o
 , 
b,b
e,e
 , 
i,i
g,g
n,n
o,o
r,r
a,a
n,n
t,t
 , 
o,o
f,f
 , 
i,i
t,t
?,?
 , 
H,H
a,a
s,s
 , 
i,i
t,t
 , 
<INS>, 
n,n
o,o
t,t
 , 
b,b
e,e
e,e
n,n
 , 
i,i
n,n
d,d
u,u
s,s
t,t
r,r
i,i
o,o
u,u
s,s
l,l
y,y
<INS>, 
 , 
c,c
i,i
r,r
c,c
u,u
l,l
a,a
t,t
e,e
d,d
 , 
b,b
y,y
 , 
y,y
o,o
u,u
r,r
s,s
e,e
l,l
v,v
e,e
s,s
?,?
 , 
D,D
o,o
 , 
y,y
o,o
u,u
 , 
n,n
o,o
t,t
 , 
k,k
n,n
o,o
w,w
 , 
t,t
h,h
a,a
t,t
 , 
s,s
u,u
c,c
h,h
t,P
h,<DEL>
e,e
m,n
 , 
a,2
 , 
l,l
i,i
t,t
t,t
l,l
e,e
.,<DEL>
 , 
T,T
h,h
e,e
i,.
r,<DEL>
 , 
b,","
r,<DEL>
o,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
 , 
i,<DEL>
s,s
 ,<DEL>
a,<DEL>
 ,<DEL>
p,<DEL>
l,<DEL>
e,e
a,<DEL>
s,<DEL>
a,<DEL>
n,n
t,ě
",",","
 , 
g,<DEL>
e,<DEL>
n,<DEL>
t,<DEL>
l,<DEL>
e,<DEL>
m,<DEL>
a,<DEL>
n,<DEL>
l,<DEL>
i,<DEL>
k,<DEL>
e,<DEL>
 , 
m,<DEL>
a,<DEL>
n,<DEL>
-,<DEL>
-,<DEL>
h,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
g,<DEL>
r,<DEL>
e,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
f,<DEL>
r,<DEL>
i,<DEL>
e,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
D,<DEL>
a,<DEL>
r,<DEL>
c,<DEL>
y,<DEL>
’,<DEL>
s,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
“,<DEL>
O,<DEL>
h,<DEL>
 ,<DEL>
y,<DEL>
e,<DEL>
s,<DEL>
",",<DEL>
”,<DEL>
 ,<DEL>
s,<DEL>
a,<DEL>
i,<DEL>
 ,<DEL>
E,<DEL>
l,<DEL>
i,<DEL>
z,<DEL>
a,<DEL>
b,b
e,<DEL>
t,<DEL>
h,<DEL>
